tract2010,county,year,povLevel,fips,zip,povTract,numCounty,pctCounty,numZip,pctZip,numTract,pctTract
27061480300,Itasca,2017,Same as Minnesota,27061,56636,12.3,2362,5.2,0,0,0,0
27061480900,Itasca,2017,Same as Minnesota,27061,55744,14.3,2362,5.2,266.7,1.3,0,8.2
27061480700,Itasca,2017,Lower than Minnesota,27061,55721,5.6,2362,5.2,0.9,0,0,0.3
27061480802,Itasca,2017,Same as Minnesota,27061,55744,16,2362,5.2,266.7,1.3,0,26.8
27063480300,Jackson,2017,Lower than Minnesota,27063,56150,6,0,0,0,0,0,0
27063480100,Jackson,2017,Lower than Minnesota,27063,56143,6.4,0,0,0,0,0,0
27063480400,Jackson,2017,Same as Minnesota,27063,56143,10.2,0,0,0,0,0,0
27063480200,Jackson,2017,Lower than Minnesota,27063,56137,7.3,0,0,0,0,0,0
27065480400,Kanabec,2017,Same as Minnesota,27065,55051,10.7,443.6,2.8,34.5,0.4,0,0.4
27065480100,Kanabec,2017,Same as Minnesota,27065,55007,12.4,443.6,2.8,11.3,0.5,0,0
27065480300,Kanabec,2017,Same as Minnesota,27065,55051,13.1,443.6,2.8,34.5,0.4,0,10.7
27065480200,Kanabec,2017,Same as Minnesota,27065,56358,10.4,443.6,2.8,0,0,0,0
27067780800,Kandiyohi,2017,Higher than Minnesota,27067,56201,34.9,4392.9,10.3,539,2.3,0,44
27067780700,Kandiyohi,2017,Same as Minnesota,27067,56201,9.1,4392.9,10.3,539,2.3,0,8.6
27067780500,Kandiyohi,2017,Higher than Minnesota,27067,56201,19.3,4392.9,10.3,539,2.3,0,4.9
27067781000,Kandiyohi,2017,Higher than Minnesota,27067,56201,20.1,4392.9,10.3,539,2.3,0,8.6
27067780100,Kandiyohi,2017,Lower than Minnesota,27067,56273,4.4,4392.9,10.3,12.2,0.2,0,0
27067781100,Kandiyohi,2017,Same as Minnesota,27067,56253,9,4392.9,10.3,0,0,0,0
27067780200,Kandiyohi,2017,Lower than Minnesota,27067,56273,6,4392.9,10.3,12.2,0.2,0,0
27067781200,Kandiyohi,2017,Lower than Minnesota,27067,56282,6.7,4392.9,10.3,0,0,0,0
27067780400,Kandiyohi,2017,Lower than Minnesota,27067,56251,5.6,4392.9,10.3,0,0,0,6.4
27067780600,Kandiyohi,2017,Lower than Minnesota,27067,56201,6.9,4392.9,10.3,539,2.3,0,2.7
27067780300,Kandiyohi,2017,Lower than Minnesota,27067,56273,5.8,4392.9,10.3,12.2,0.2,0,2.9
27067770900,Kandiyohi,2017,Same as Minnesota,27067,56201,9.4,4392.9,10.3,539,2.3,0,64
27069090200,Kittson,2017,Same as Minnesota,27069,56728,10.6,0,0,0,0,0,0
27069090100,Kittson,2017,Same as Minnesota,27069,56735,11.6,0,0,0,0,0,0
27071790200,Koochiching,2017,Higher than Minnesota,27071,56649,20.6,0,0,0,0,0,0
27071790500,Koochiching,2017,Same as Minnesota,27071,56627,12.6,0,0,0,0,0,0
27071790100,Koochiching,2017,Higher than Minnesota,27071,56649,26,0,0,0,0,0,0
27071790300,Koochiching,2017,Same as Minnesota,27071,56653,9,0,0,0,0,0,0
27073180200,Lac qui Parle,2017,Same as Minnesota,27073,56256,9.8,0,0,0,0,0,0
27073180100,Lac qui Parle,2017,Same as Minnesota,27073,56256,11.4,0,0,0,0,0,0
27073180300,Lac qui Parle,2017,Lower than Minnesota,27073,56232,7.6,0,0,0,0,0,0
27075370400,Lake,2017,Same as Minnesota,27075,55616,14.2,267.3,2.5,11.7,0.2,0,7.2
27075370300,Lake,2017,Same as Minnesota,27075,55614,8.5,267.3,2.5,0,0,0,0
27075370100,Lake,2017,Lower than Minnesota,27075,55731,5.9,267.3,2.5,0,0,0,0
27077460300,Lake of the Woods,2017,Same as Minnesota,27077,56623,13.9,0,0,0,0,0,0
27077460400,Lake of the Woods,2017,Lower than Minnesota,27077,56686,3.4,0,0,0,0,0,0
27079950300,Le Sueur,2017,Same as Minnesota,27079,56069,8.4,176.1,0.6,0,0,0,0
27079950200,Le Sueur,2017,Same as Minnesota,27079,56058,9,176.1,0.6,113.9,2,0,3.1
27079950500,Le Sueur,2017,Same as Minnesota,27079,56057,13.3,176.1,0.6,0,0,0,0
27079950400,Le Sueur,2017,Same as Minnesota,27079,56096,9,176.1,0.6,0,0,0,0
27079950100,Le Sueur,2017,Lower than Minnesota,27079,56058,5.9,176.1,0.6,113.9,2,0,0.2
27079950600,Le Sueur,2017,Same as Minnesota,27079,56050,9.1,176.1,0.6,11,0.8,0,0.6
27081201002,Lincoln,2017,Same as Minnesota,27081,56149,13.6,0,0,0,0,0,0
27081201001,Lincoln,2017,Same as Minnesota,27081,56142,9.2,0,0,0,0,0,0
27083360100,Lyon,2017,Lower than Minnesota,27083,56229,7.2,290.5,1.1,0,0,0,0
27083360400,Lyon,2017,Same as Minnesota,27083,56258,12.3,290.5,1.1,20,0.1,0,7.4
27083360500,Lyon,2017,Higher than Minnesota,27083,56258,31,290.5,1.1,20,0.1,0,0
27083360600,Lyon,2017,Same as Minnesota,27083,56115,10.7,290.5,1.1,0,0,0,0
27083360700,Lyon,2017,Same as Minnesota,27083,56175,12.5,290.5,1.1,0,0,0,0
27083360200,Lyon,2017,Lower than Minnesota,27083,56258,5.4,290.5,1.1,20,0.1,0,0
27083360300,Lyon,2017,Same as Minnesota,27083,56258,13.9,290.5,1.1,20,0.1,0,0
27085950300,McLeod,2017,Lower than Minnesota,27085,55350,6.9,3009.2,8.4,159.2,0.9,0,30
27085950200,McLeod,2017,Lower than Minnesota,27085,55350,3.4,3009.2,8.4,159.2,0.9,0,0
27085950500,McLeod,2017,Lower than Minnesota,27085,55312,7.2,3009.2,8.4,0,0,0,0
27085950100,McLeod,2017,Lower than Minnesota,27085,55381,6.9,3009.2,8.4,0,0,0,0
27085950600,McLeod,2017,Same as Minnesota,27085,55336,9.1,3009.2,8.4,79.2,1,0,1.1
27085950400,McLeod,2017,Lower than Minnesota,27085,55350,6.9,3009.2,8.4,159.2,0.9,0,12.1
27085950700,McLeod,2017,Higher than Minnesota,27085,55336,16.9,3009.2,8.4,79.2,1,0,5.5
27087940300,Mahnomen,2017,Higher than Minnesota,27087,56589,21.6,0,0,0,0,0,0
27087940100,Mahnomen,2017,Higher than Minnesota,27087,56557,23.6,0,0,0,0,0,0
27089080300,Marshall,2017,Lower than Minnesota,27089,56757,7,0,0,0,0,0,0
27089080400,Marshall,2017,Same as Minnesota,27089,56762,11.1,0,0,0,0,0,0
27089080200,Marshall,2017,Lower than Minnesota,27089,56738,6.5,0,0,0,0,0,0
27089080100,Marshall,2017,Lower than Minnesota,27089,56737,5.9,0,0,0,0,0,0
27091790500,Martin,2017,Same as Minnesota,27091,56031,9.5,1088,5.4,67.5,0.6,0,5.7
27091790100,Martin,2017,Lower than Minnesota,27091,56088,7.4,1088,5.4,0,0,0,0
27091790600,Martin,2017,Higher than Minnesota,27091,56031,19.6,1088,5.4,67.5,0.6,0,16.7
27091790400,Martin,2017,Same as Minnesota,27091,56031,9.5,1088,5.4,67.5,0.6,0,0
27091790200,Martin,2017,Same as Minnesota,27091,56039,10.1,1088,5.4,0,0,0,0
27091790300,Martin,2017,Lower than Minnesota,27091,56171,7.7,1088,5.4,0,0,0,0
27093560100,Meeker,2017,Lower than Minnesota,27093,55325,4.7,0,0,0,0,0,0
27093560300,Meeker,2017,Same as Minnesota,27093,55355,10.2,0,0,0,0,0,0
27093560500,Meeker,2017,Lower than Minnesota,27093,55355,5.7,0,0,0,0,0,0
27093560400,Meeker,2017,Same as Minnesota,27093,55355,13.3,0,0,0,0,0,0
27093560200,Meeker,2017,Lower than Minnesota,27093,55355,7.5,0,0,0,0,0,0
27093560600,Meeker,2017,Same as Minnesota,27093,56243,11,0,0,0,0,0,0
27095170700,Mille Lacs,2017,Same as Minnesota,27095,55371,10.9,1714.9,6.7,473.4,2.9,0,18.2
27095170500,Mille Lacs,2017,Same as Minnesota,27095,56353,12.6,1714.9,6.7,107.5,1.2,0,8.3
27095970200,Mille Lacs,2017,Higher than Minnesota,27095,56359,21.8,1714.9,6.7,74.7,2.1,0,5.2
27095970100,Mille Lacs,2017,Higher than Minnesota,27095,56342,14.5,1714.9,6.7,0,0,0,0
27095170600,Mille Lacs,2017,Lower than Minnesota,27095,55371,3.4,1714.9,6.7,473.4,2.9,0,3.2
27095170400,Mille Lacs,2017,Same as Minnesota,27095,56353,8.7,1714.9,6.7,107.5,1.2,0,1.8
27095970300,Mille Lacs,2017,Same as Minnesota,27095,56359,11.9,1714.9,6.7,74.7,2.1,0,0.5
27097780600,Morrison,2017,Higher than Minnesota,27097,56345,20.3,2725.6,8.3,394.4,2.7,0,40.4
27097780200,Morrison,2017,Same as Minnesota,27097,56345,8.7,2725.6,8.3,394.4,2.7,0,0
27097780800,Morrison,2017,Same as Minnesota,27097,56314,9.7,2725.6,8.3,0,0,0,0
27097780500,Morrison,2017,Lower than Minnesota,27097,56364,7.9,2725.6,8.3,0,0,0,0
27097780100,Morrison,2017,Higher than Minnesota,27097,56443,14.3,2725.6,8.3,0,0,0,0.2
27097780400,Morrison,2017,Lower than Minnesota,27097,56364,6.4,2725.6,8.3,0,0,0,0
27097780700,Morrison,2017,Higher than Minnesota,27097,56345,17.3,2725.6,8.3,394.4,2.7,0,8.7
27097780300,Morrison,2017,Same as Minnesota,27097,56345,8.5,2725.6,8.3,394.4,2.7,0,5.7
27099000410,Mower,2017,Higher than Minnesota,27099,55912,28.6,5132.2,13,876.9,3,0,11.7
27099001000,Mower,2017,Same as Minnesota,27099,55912,11,5132.2,13,876.9,3,0,2.1
27099000300,Mower,2017,Same as Minnesota,27099,55912,17.6,5132.2,13,876.9,3,0,49.3
27099001200,Mower,2017,Same as Minnesota,27099,55926,13.4,5132.2,13,37.6,4.7,0,1.4
27099000900,Mower,2017,Same as Minnesota,27099,55912,11.7,5132.2,13,876.9,3,0,13.5
27099000800,Mower,2017,Same as Minnesota,27099,55912,13.6,5132.2,13,876.9,3,0,5.2
27099000200,Mower,2017,Lower than Minnesota,27099,55912,6.1,5132.2,13,876.9,3,0,24.8
27099001300,Mower,2017,Same as Minnesota,27099,55909,10.9,5132.2,13,0,0,0,0.4
27099000100,Mower,2017,Same as Minnesota,27099,55912,11.8,5132.2,13,876.9,3,0,13.1
27099000600,Mower,2017,Lower than Minnesota,27099,55912,5.8,5132.2,13,876.9,3,0,10.3
27099001400,Mower,2017,Lower than Minnesota,27099,55936,5.7,5132.2,13,32.1,1.8,0,2.1
27101900300,Murray,2017,Same as Minnesota,27101,56114,11.3,0,0,0,0,0,0
27101900100,Murray,2017,Lower than Minnesota,27101,56151,4.2,0,0,0,0,0,0
27101900200,Murray,2017,Lower than Minnesota,27101,56151,7.8,0,0,0,0,0,0
27103480300,Nicollet,2017,Same as Minnesota,27103,56082,15.2,6769.4,20.2,623.8,4.4,0,16.3
27103480600,Nicollet,2017,Same as Minnesota,27103,56003,10.1,6769.4,20.2,1101,7.6,0,44.7
27103480100,Nicollet,2017,Lower than Minnesota,27103,56073,3.7,6769.4,20.2,120.7,0.7,0,0
27103480502,Nicollet,2017,Lower than Minnesota,27103,56003,3.5,6769.4,20.2,1101,7.6,0,23.7
27103480501,Nicollet,2017,Same as Minnesota,27103,56003,9.2,6769.4,20.2,1101,7.6,0,31.7
27103480400,Nicollet,2017,Higher than Minnesota,27103,56082,29.5,6769.4,20.2,623.8,4.4,0,22.2
27103480200,Nicollet,2017,Lower than Minnesota,27103,56082,6.8,6769.4,20.2,623.8,4.4,0,2.2
27105105500,Nobles,2017,Higher than Minnesota,27105,56187,22.5,1796.9,8.2,333.6,2.3,0,0
27105105100,Nobles,2017,Lower than Minnesota,27105,56187,7.6,1796.9,8.2,333.6,2.3,0,1.4
27105105400,Nobles,2017,Higher than Minnesota,27105,56187,19.3,1796.9,8.2,333.6,2.3,0,29.8
27105105300,Nobles,2017,Same as Minnesota,27105,56187,9.4,1796.9,8.2,333.6,2.3,0,0
27105105600,Nobles,2017,Higher than Minnesota,27105,56187,19.9,1796.9,8.2,333.6,2.3,0,1.9
27105105200,Nobles,2017,Same as Minnesota,27105,56110,8.4,1796.9,8.2,57.4,3,0,7.2
27107960200,Norman,2017,Same as Minnesota,27107,56510,14.6,0,0,0,0,0,0
27107960300,Norman,2017,Same as Minnesota,27107,56510,10.6,0,0,0,0,0,0
27107960100,Norman,2017,Same as Minnesota,27107,56545,11.3,0,0,0,0,0,0
27109002200,Olmsted,2017,Lower than Minnesota,27109,55976,4.1,49850.9,32.9,259.6,3.3,0,2.3
27109001900,Olmsted,2017,Lower than Minnesota,27109,55960,4.7,49850.9,32.9,190.6,5.8,0,5.7
27109001800,Olmsted,2017,Lower than Minnesota,27109,55920,3.9,49850.9,32.9,219.7,2.9,0,19.7
27109002100,Olmsted,2017,Same as Minnesota,27109,55976,10.3,49850.9,32.9,259.6,3.3,0,13.8
27109001603,Olmsted,2017,Lower than Minnesota,27109,55906,3.2,49850.9,32.9,751.8,4.1,0,7
27109001401,Olmsted,2017,Same as Minnesota,27109,55901,16.5,49850.9,32.9,14056.5,25.6,0,58.3
27109001602,Olmsted,2017,Lower than Minnesota,27109,55906,3.7,49850.9,32.9,751.8,4.1,0,40.2
27109000100,Olmsted,2017,Higher than Minnesota,27109,55902,40.4,49850.9,32.9,3074.7,12.7,0,96.4
27109001201,Olmsted,2017,Lower than Minnesota,27109,55902,1.6,49850.9,32.9,3074.7,12.7,0,38.2
27109001601,Olmsted,2017,Same as Minnesota,27109,55906,12.6,49850.9,32.9,751.8,4.1,0,40.1
27109001202,Olmsted,2017,Lower than Minnesota,27109,55902,6.3,49850.9,32.9,3074.7,12.7,0,25.1
27109001502,Olmsted,2017,Lower than Minnesota,27109,55901,4.8,49850.9,32.9,14056.5,25.6,0,73.8
27109000903,Olmsted,2017,Same as Minnesota,27109,55904,7.1,49850.9,32.9,3385.1,12.5,0,8.1
27109000500,Olmsted,2017,Higher than Minnesota,27109,55901,27.4,49850.9,32.9,14056.5,25.6,0,90.9
27109001501,Olmsted,2017,Lower than Minnesota,27109,55901,6.1,49850.9,32.9,14056.5,25.6,0,54.6
27109000300,Olmsted,2017,Higher than Minnesota,27109,55904,16.6,49850.9,32.9,3385.1,12.5,0,75.7
27109001703,Olmsted,2017,Lower than Minnesota,27109,55901,2.9,49850.9,32.9,14056.5,25.6,0,14
27109000400,Olmsted,2017,Lower than Minnesota,27109,55902,1.9,49850.9,32.9,3074.7,12.7,0,57.4
27109000200,Olmsted,2017,Same as Minnesota,27109,55904,17.5,49850.9,32.9,3385.1,12.5,0,66.5
27109001701,Olmsted,2017,Higher than Minnesota,27109,55901,20.3,49850.9,32.9,14056.5,25.6,0,51.2
27109001503,Olmsted,2017,Same as Minnesota,27109,55901,12.7,49850.9,32.9,14056.5,25.6,0,45.5
27109001302,Olmsted,2017,Lower than Minnesota,27109,55901,1.4,49850.9,32.9,14056.5,25.6,0,17.6
27109001100,Olmsted,2017,Same as Minnesota,27109,55902,12.6,49850.9,32.9,3074.7,12.7,0,66.1
27109002300,Olmsted,2017,Same as Minnesota,27109,55906,5.6,49850.9,32.9,751.8,4.1,0,11.8
27109001402,Olmsted,2017,Lower than Minnesota,27109,55901,3.7,49850.9,32.9,14056.5,25.6,0,22.6
27109002000,Olmsted,2017,Lower than Minnesota,27109,55934,6.1,49850.9,32.9,92.5,3,0,1.4
27109000901,Olmsted,2017,Same as Minnesota,27109,55904,10.7,49850.9,32.9,3385.1,12.5,0,29.3
27109000600,Olmsted,2017,Same as Minnesota,27109,55901,14,49850.9,32.9,14056.5,25.6,0,61.9
27109001203,Olmsted,2017,Lower than Minnesota,27109,55902,1.6,49850.9,32.9,3074.7,12.7,0,5.1
27109001702,Olmsted,2017,Higher than Minnesota,27109,55901,24.2,49850.9,32.9,14056.5,25.6,0,20.7
27109000902,Olmsted,2017,Same as Minnesota,27109,55904,15,49850.9,32.9,3385.1,12.5,0,25.6
27109001301,Olmsted,2017,Same as Minnesota,27109,55901,7.5,49850.9,32.9,14056.5,25.6,0,61.3
27109001000,Olmsted,2017,Same as Minnesota,27109,55904,11.6,49850.9,32.9,3385.1,12.5,0,52.5
27111961100,Otter Tail,2017,Same as Minnesota,27111,56537,11.5,2003.2,3.5,426,2.3,0,0
27111961300,Otter Tail,2017,Higher than Minnesota,27111,56551,13.8,2003.2,3.5,0,0,0,0
27111960103,Otter Tail,2017,Lower than Minnesota,27111,56572,4.4,2003.2,3.5,0,0,0,0
27111960102,Otter Tail,2017,Lower than Minnesota,27111,56573,6.9,2003.2,3.5,0,0,0,0
27111960300,Otter Tail,2017,Higher than Minnesota,27111,56572,16,2003.2,3.5,0,0,0,0
27111960500,Otter Tail,2017,Lower than Minnesota,27111,56567,7.3,2003.2,3.5,0,0,0,0
27111960600,Otter Tail,2017,Same as Minnesota,27111,56567,11.4,2003.2,3.5,0,0,0,0
27111960900,Otter Tail,2017,Same as Minnesota,27111,56537,11.9,2003.2,3.5,426,2.3,0,22.3
27111961600,Otter Tail,2017,Same as Minnesota,27111,56515,8.1,2003.2,3.5,0,0,0,0
27111961500,Otter Tail,2017,Same as Minnesota,27111,56361,11.7,2003.2,3.5,0,0,0,0
27111961200,Otter Tail,2017,Lower than Minnesota,27111,56586,5,2003.2,3.5,0,0,0,0
27111960700,Otter Tail,2017,Lower than Minnesota,27111,56528,7.5,2003.2,3.5,0,0,0,0.2
27111961700,Otter Tail,2017,Lower than Minnesota,27111,56537,5.6,2003.2,3.5,426,2.3,0,2.6
27111961400,Otter Tail,2017,Same as Minnesota,27111,56571,9.7,2003.2,3.5,0,0,0,0
27111960800,Otter Tail,2017,Lower than Minnesota,27111,56537,6.7,2003.2,3.5,426,2.3,0,0.8
27111961000,Otter Tail,2017,Same as Minnesota,27111,56537,7.9,2003.2,3.5,426,2.3,0,11.7
27111960400,Otter Tail,2017,Lower than Minnesota,27111,56572,6.4,2003.2,3.5,0,0,0,0
27113090400,Pennington,2017,Same as Minnesota,27113,56701,10.3,802.1,5.6,10.9,0.1,0,3.7
27113090300,Pennington,2017,Lower than Minnesota,27113,56701,5.1,802.1,5.6,10.9,0.1,0,0
27113090100,Pennington,2017,Same as Minnesota,27113,56725,10.2,802.1,5.6,0,0,0,0
27113090200,Pennington,2017,Same as Minnesota,27113,56701,8.5,802.1,5.6,10.9,0.1,0,6.8
27113090500,Pennington,2017,Same as Minnesota,27113,56701,14.5,802.1,5.6,10.9,0.1,0,12.8
27115950400,Pine,2017,Higher than Minnesota,27115,55037,17.7,1643.2,5.7,57.5,1.2,0,6.1
27115950100,Pine,2017,Same as Minnesota,27115,55712,12.2,1643.2,5.7,0,0,0,2.6
27115950700,Pine,2017,Higher than Minnesota,27115,55063,21.6,1643.2,5.7,252.8,2.7,0,17.6
27115950600,Pine,2017,Same as Minnesota,27115,55063,8.8,1643.2,5.7,252.8,2.7,0,1.6
27115950200,Pine,2017,Same as Minnesota,27115,55795,12.1,1643.2,5.7,48.7,2.9,0,3.9
27115950300,Pine,2017,Higher than Minnesota,27115,55735,15.8,1643.2,5.7,20.7,1.2,0,2
27115950800,Pine,2017,Same as Minnesota,27115,55063,10,1643.2,5.7,252.8,2.7,0,1.6
27115950500,Pine,2017,Same as Minnesota,27115,55037,12.4,1643.2,5.7,57.5,1.2,0,7.4
27117460400,Pipestone,2017,Lower than Minnesota,27117,56164,7.2,52.6,0.6,4.1,0.1,0,0
27117460200,Pipestone,2017,Higher than Minnesota,27117,56164,23.2,52.6,0.6,4.1,0.1,0,2.8
27117460500,Pipestone,2017,Same as Minnesota,27117,56128,8.8,52.6,0.6,0,0,0,0
27117460300,Pipestone,2017,Same as Minnesota,27117,56164,11,52.6,0.6,4.1,0.1,0,0
27117460100,Pipestone,2017,Lower than Minnesota,27117,56164,7.5,52.6,0.6,4.1,0.1,0,0
27119020500,Polk,2017,Same as Minnesota,27119,56716,10.5,998.4,3.2,9.4,0.1,0,0
27119020900,Polk,2017,Same as Minnesota,27119,56556,10.9,998.4,3.2,0,0,0,0
27119020700,Polk,2017,Higher than Minnesota,27119,56716,23.3,998.4,3.2,9.4,0.1,0,1.2
27119020800,Polk,2017,Same as Minnesota,27119,56540,8.6,998.4,3.2,0,0,0,0
27119020300,Polk,2017,Lower than Minnesota,27119,56721,3.1,998.4,3.2,30,0.3,0,0
27119020400,Polk,2017,Lower than Minnesota,27119,56762,4.8,998.4,3.2,0,0,0,0
27119021000,Polk,2017,Higher than Minnesota,27119,56542,13.6,998.4,3.2,0,0,0,0
27119020100,Polk,2017,Same as Minnesota,27119,56721,14.9,998.4,3.2,30,0.3,0,2.1
27119020200,Polk,2017,Higher than Minnesota,27119,56721,18.7,998.4,3.2,30,0.3,0,25.2
27119020600,Polk,2017,Same as Minnesota,27119,56716,14.9,998.4,3.2,9.4,0.1,0,9.3
27121970100,Pope,2017,Same as Minnesota,27121,56334,8.7,0,0,0,0,0,0
27121970400,Pope,2017,Same as Minnesota,27121,56334,8.3,0,0,0,0,0,0
27121970300,Pope,2017,Lower than Minnesota,27121,56381,7.3,0,0,0,0,0,0
27121970200,Pope,2017,Lower than Minnesota,27121,56349,7.4,0,0,0,0,0,0
27123030201,Ramsey,2017,Same as Minnesota,27123,55108,8.8,293461,54.6,7941.9,50.1,0,47
27123041002,Ramsey,2017,Same as Minnesota,27123,55112,7.9,293461,54.6,20112.4,44.1,0,13.4
27123032500,Ramsey,2017,Higher than Minnesota,27123,55104,36.8,293461,54.6,33376.7,74.2,0,78.2
27123041301,Ramsey,2017,Lower than Minnesota,27123,55113,6.3,293461,54.6,22761.3,55.1,0,55.9
27123030703,Ramsey,2017,Same as Minnesota,27123,55106,11.6,293461,54.6,32543.8,56.4,0,19.3
27123042700,Ramsey,2017,Lower than Minnesota,27123,55109,6.2,293461,54.6,15573.3,45.8,0,43.7
27123030602,Ramsey,2017,Same as Minnesota,27123,55106,8.4,293461,54.6,32543.8,56.4,0,40.6
27123031300,Ramsey,2017,Higher than Minnesota,27123,55117,36,293461,54.6,23008.6,51.1,0,55.2
27123030500,Ramsey,2017,Higher than Minnesota,27123,55117,44.4,293461,54.6,23008.6,51.1,0,68.1
27123033600,Ramsey,2017,Higher than Minnesota,27123,55103,48.6,293461,54.6,9707.9,70.4,0,99.9
27123031200,Ramsey,2017,Same as Minnesota,27123,55103,17.5,293461,54.6,9707.9,70.4,0,37.2
27123036300,Ramsey,2017,Lower than Minnesota,27123,55105,6,293461,54.6,18348.2,67.8,0,59.3
27123033500,Ramsey,2017,Higher than Minnesota,27123,55104,33.9,293461,54.6,33376.7,74.2,0,100
27123033200,Ramsey,2017,Higher than Minnesota,27123,55114,16.9,293461,54.6,2570.3,77.9,0,98.1
27123037602,Ramsey,2017,Same as Minnesota,27123,55116,17,293461,54.6,14659,59.5,0,92.3
27123031701,Ramsey,2017,Higher than Minnesota,27123,55106,32.5,293461,54.6,32543.8,56.4,0,71.9
27123043000,Ramsey,2017,Lower than Minnesota,27123,55105,4.6,293461,54.6,18348.2,67.8,0,64.7
27123037500,Ramsey,2017,Lower than Minnesota,27123,55116,6,293461,54.6,14659,59.5,0,76.6
27123040801,Ramsey,2017,Lower than Minnesota,27123,55112,5.4,293461,54.6,20112.4,44.1,0,70.6
27123034601,Ramsey,2017,Higher than Minnesota,27123,55106,26.9,293461,54.6,32543.8,56.4,0,64.1
27123041900,Ramsey,2017,Same as Minnesota,27123,55113,8.6,293461,54.6,22761.3,55.1,0,69.8
27123041800,Ramsey,2017,Same as Minnesota,27123,55113,11,293461,54.6,22761.3,55.1,0,65
27123035100,Ramsey,2017,Same as Minnesota,27123,55105,15.9,293461,54.6,18348.2,67.8,0,74.7
27123980000,Ramsey,2017,Lower than Minnesota,27123,55119,0,293461,54.6,14924.1,35.4,0,0
27123035700,Ramsey,2017,Lower than Minnesota,27123,55105,2.6,293461,54.6,18348.2,67.8,0,58.3
27123030702,Ramsey,2017,Same as Minnesota,27123,55119,13,293461,54.6,14924.1,35.4,0,34.5
27123032200,Ramsey,2017,Same as Minnesota,27123,55104,12.1,293461,54.6,33376.7,74.2,0,45.2
27123040603,Ramsey,2017,Lower than Minnesota,27123,55127,3.4,293461,54.6,3507.6,19.4,0,23.1
27123040301,Ramsey,2017,Lower than Minnesota,27123,55110,4.3,293461,54.6,8572.7,21.5,0,16.6
27123042102,Ramsey,2017,Same as Minnesota,27123,55117,9.9,293461,54.6,23008.6,51.1,0,32.7
27123040100,Ramsey,2017,Lower than Minnesota,27123,55110,2.2,293461,54.6,8572.7,21.5,0,22.3
27123040302,Ramsey,2017,Same as Minnesota,27123,55110,8.4,293461,54.6,8572.7,21.5,0,16.2
27123040503,Ramsey,2017,Same as Minnesota,27123,55110,6.3,293461,54.6,8572.7,21.5,0,38.5
27123040504,Ramsey,2017,Lower than Minnesota,27123,55110,6.4,293461,54.6,8572.7,21.5,0,27.5
27123030400,Ramsey,2017,Higher than Minnesota,27123,55117,28.3,293461,54.6,23008.6,51.1,0,52.4
27123034400,Ramsey,2017,Higher than Minnesota,27123,55106,25.7,293461,54.6,32543.8,56.4,0,86.8
27123033100,Ramsey,2017,Higher than Minnesota,27123,55106,29.4,293461,54.6,32543.8,56.4,0,95.5
27123031900,Ramsey,2017,Higher than Minnesota,27123,55114,32.3,293461,54.6,2570.3,77.9,0,68.8
27123040901,Ramsey,2017,Same as Minnesota,27123,55112,9.8,293461,54.6,20112.4,44.1,0,44.9
27123037100,Ramsey,2017,Higher than Minnesota,27123,55107,25.5,293461,54.6,6995.4,46.5,0,41.4
27123040706,Ramsey,2017,Lower than Minnesota,27123,55126,3.2,293461,54.6,10023.9,37.7,0,20.3
27123042101,Ramsey,2017,Same as Minnesota,27123,55117,7.9,293461,54.6,23008.6,51.1,0,63.7
27123041200,Ramsey,2017,Same as Minnesota,27123,55112,18.6,293461,54.6,20112.4,44.1,0,65.1
27123033400,Ramsey,2017,Higher than Minnesota,27123,55104,37.3,293461,54.6,33376.7,74.2,0,99.6
27123034701,Ramsey,2017,Higher than Minnesota,27123,55119,17.3,293461,54.6,14924.1,35.4,0,76.9
27123032300,Ramsey,2017,Same as Minnesota,27123,55104,8.9,293461,54.6,33376.7,74.2,0,55.7
27123036600,Ramsey,2017,Lower than Minnesota,27123,55116,6,293461,54.6,14659,59.5,0,53
27123042202,Ramsey,2017,Same as Minnesota,27123,55117,15.1,293461,54.6,23008.6,51.1,0,52.5
27123042401,Ramsey,2017,Same as Minnesota,27123,55109,8.5,293461,54.6,15573.3,45.8,0,54.8
27123041601,Ramsey,2017,Same as Minnesota,27123,55113,8.1,293461,54.6,22761.3,55.1,0,28.9
27123041400,Ramsey,2017,Same as Minnesota,27123,55113,8.8,293461,54.6,22761.3,55.1,0,65.3
27123040601,Ramsey,2017,Lower than Minnesota,27123,55127,2.8,293461,54.6,3507.6,19.4,0,12.5
27123033000,Ramsey,2017,Higher than Minnesota,27123,55130,38.1,293461,54.6,12373.5,69.2,0,96.1
27123040401,Ramsey,2017,Lower than Minnesota,27123,55110,4.4,293461,54.6,8572.7,21.5,0,43
27123040707,Ramsey,2017,Lower than Minnesota,27123,55126,2.5,293461,54.6,10023.9,37.7,0,50
27123041105,Ramsey,2017,Same as Minnesota,27123,55112,8.5,293461,54.6,20112.4,44.1,0,36.1
27123040902,Ramsey,2017,Same as Minnesota,27123,55112,12.3,293461,54.6,20112.4,44.1,0,29.8
27123042900,Ramsey,2017,Same as Minnesota,27123,55104,8.6,293461,54.6,33376.7,74.2,0,74.7
27123042800,Ramsey,2017,Higher than Minnesota,27123,55101,47.7,293461,54.6,7160.2,100,0,98.6
27123031702,Ramsey,2017,Higher than Minnesota,27123,55106,36.2,293461,54.6,32543.8,56.4,0,47.3
